date,ticker,sector,base_weight,stock_sentiment_z,stock_cvar,sector_median_cvar,risk_scaler,tail_risk_adjusted_sentiment_z,final_weight
2021-08-02,UPS,Industrials,6.96541569033073e-18,-0.5730909767537645,0.037511343135722956,0.037511343135722956,1.0,-0.5730909767537645,9.441435978038264e-18
2021-08-02,USB,Financials,1.8522810479606963e-18,-0.2861383181896291,0.03982031104287112,0.03471013849440589,0.8716691955780169,-0.24941795764040064,9.106192196490742e-19
2021-08-02,V,Financials,0.0,-0.5253509345136547,0.032544535194716166,0.03471013849440589,1.0665427632237725,-0.5603092373583844,0.0
2021-08-02,WFC,Financials,2.1884437291907873e-18,-0.781263822391463,0.043733739315387,0.03471013849440589,0.7936695795457329,-0.6200653294317245,1.3950510412772122e-18
2021-08-02,WMT,Consumer,0.110810746199147,-0.3574810218203628,0.02526172168225578,0.029104197337473544,1.1521066419600678,-0.4118562596139119,0.13369823214750096
2021-08-02,XOM,Energy,0.0,0.33622784828443647,0.03742468698003603,0.052169645073943983,1.3939901515214692,0.46869830917575916,0.0
2021-09-01,ABBV,Healthcare,0.0194757684924495,-0.5487805799289777,0.02808966460838265,0.02808966460838265,1.0,-0.5487805799289777,0.014536408383052367
2021-09-01,ABT,Healthcare,0.011239534313719,-0.4237054757018457,0.0328848479778144,0.02808966460838265,0.8541825897243984,-0.3619218405154107,0.0073768868080723886
2021-09-01,ADBE,Tech,1.185139093956005e-18,-0.47416113392064974,0.04268853385346197,0.051005058230270385,1.1948186931262799,-0.5665365863623457,1.045296686269427e-18
2021-09-01,AEP,Utilities,0.0950656553992699,0.18245277474002689,0.023649433344867757,0.02483646732980802,1.050192914461431,0.1916106112558038,0.09121419124959759
2021-09-01,AMD,Tech,0.0111913364048669,-0.8044376591739563,0.052866598708852956,0.051005058230270385,0.9647879658603639,-0.7761117728559139,0.011191336404866902
2021-09-01,AMGN,Healthcare,1.3907813381460164e-18,-0.21952586243375108,0.037829729251866596,0.02808966460838265,0.7425288302055889,-0.1630042818328062,7.794940165024088e-19
2021-09-01,AMT,RealEstate,0.0,-0.14024944147670884,0.028570583433235888,0.02844001728262506,0.9954300495502328,-0.13960850847855277,0.0
2021-09-01,BA,Industrials,2.294073252305684e-18,0.0,0.04693882774578896,0.03745382987594105,0.797928531125304,0.0,1.9834709880543573e-18
2021-09-01,CAT,Industrials,0.0038855582778765,1.6136925018336974,0.03711157776604278,0.03745382987594105,1.0092222462773177,1.6285743715014687,0.0
2021-09-01,CCI,RealEstate,0.0689019004917443,-0.2889530244648571,0.02844001728262506,0.02844001728262506,1.0,-0.2889530244648571,0.1849951725447575
2021-09-01,CMCSA,Comm,2.583309287098062e-18,-0.35775239767123473,0.033158129841413385,0.03439117769454701,1.0371868938034494,-0.37105609809136436,2.253895521232877e-18
2021-09-01,COP,Energy,1.1103162545448541e-18,-0.3408366559469653,0.052169645073943983,0.052169645073943983,1.0,-0.3408366559469653,1.1586014412065166e-18
2021-09-01,CVX,Energy,0.0,-0.024963145658560237,0.03775840849528255,0.052169645073943983,1.3816695976596032,-0.03449081941838099,0.0
2021-09-01,D,Utilities,5.3193071178609995e-18,-0.2963984872993523,0.02543871135262573,0.02483646732980802,0.9763256866879167,-0.2893814566457999,8.140566844295522e-18
2021-09-01,DD,Materials,2.355950294504756e-18,0.051132718820926966,0.04009125722569677,0.040365681369171486,1.0068449872232696,0.05148272162794725,2.1355510753935838e-18
2021-09-01,DIS,Consumer,0.0136776790173403,0.10624798322818474,0.032005665046833505,0.02908881261255734,0.9088644953945506,0.0965650196633728,0.006163857028452065
2021-09-01,DOW,Materials,3.0430108350198577e-18,-0.12219816886320155,0.040365681369171486,0.040365681369171486,1.0,-0.12219816886320155,3.263410054131029e-18
2021-09-01,DUK,Utilities,0.0055139054159614,-0.37293768832736646,0.021489330627284173,0.02483646732980802,1.1557580717881513,-0.4310257435583676,0.0093653695656337
2021-09-01,EA,Comm,0.0231010467851476,-0.049130241621003046,0.03954732037182885,0.03439117769454701,0.8696209343944636,-0.042724686625482435,0.015328634392644815
2021-09-01,GE,Industrials,1.2803259574618182e-18,0.20618519919600445,0.043780591704678885,0.03745382987594105,0.8554893485356506,0.1763892417378832,9.117192668287562e-19
2021-09-01,GILD,Healthcare,0.0181422896530937,-0.3251913785158168,0.022055364759755114,0.02808966460838265,1.2735978259420333,-0.4141630326928371,0.012364147980961018
2021-09-01,GS,Financials,0.0310359734290833,-0.44407048761604556,0.02945166817988746,0.03471013849440589,1.1785457544340203,-0.5233573878493357,0.031035973429083298
2021-09-01,INTC,Tech,3.6492986194613725e-18,-0.44823020626437143,0.05036703490539785,0.051005058230270385,1.0126674783629988,-0.4539081527038678,2.9872810346583322e-18
2021-09-01,KO,Consumer,0.0,-0.7709028969142204,0.025170827341030138,0.02908881261255734,1.1556558002025077,-0.8908984042118347,0.0
2021-09-01,MMM,Industrials,0.0749389131390058,-0.1558815070159767,0.026958998256576352,0.03745382987594105,1.3892886345212994,-0.21656440602934862,0.0788244714168823
2021-09-01,MRK,Healthcare,0.1313956083758059,-1.16849542119906,0.025145689486992275,0.02808966460838265,1.1170767309010667,-1.3052990451859108,0.14597575766298235
2021-09-01,MS,Financials,0.0,0.7906264274602127,0.03471013849440589,0.03471013849440589,1.0,0.7906264274602127,0.0
2021-09-01,NEE,Utilities,0.0,-0.28687609419874777,0.03619110193490909,0.02483646732980802,0.686258942169742,-0.1968712849386199,0.0
2021-09-01,NEM,Materials,0.0,-0.0868616958191321,0.04163939038638952,0.040365681369171486,0.9694109590606694,-0.08420467984966098,0.0
2021-09-01,NKE,Consumer,0.029641820100726,-0.4384213673482047,0.03139552822606618,0.02908881261255734,0.9265272558276728,-0.40620934638534817,0.020792087501934276
2021-09-01,NUE,Materials,0.0,0.6219505163915676,0.0457030140414532,0.040365681369171486,0.8832170528744409,0.549317302121097,0.0
2021-09-01,NVDA,Tech,0.0,1.3140970930449298,0.058679507492475996,0.051005058230270385,0.8692141500473629,1.142231787810759,-0.0
2021-09-01,O,RealEstate,3.0348859112704313e-18,-0.4071795526722822,0.028286287106165372,0.02844001728262506,1.0054347951670963,-0.40939249013728596,8.909768648667313e-18
2021-09-01,OXY,Energy,1.4860699718389261e-18,-0.2099340478272841,0.07462667440229533,0.052169645073943983,0.6990750357266272,-0.14675965198509408,1.3262431545915785e-18
2021-09-01,PLD,RealEstate,9.687813954807531e-21,-0.12373496542879327,0.030376693316409294,0.02844001728262506,0.936244672400269,-0.11584620217233917,2.2517606958789592e-20
2021-09-01,PSA,RealEstate,0.1160932720530132,2.546180091558619,0.026897622439584642,0.02844001728262506,1.0573431665384116,2.692186120585653,0.0
2021-09-01,QCOM,Tech,0.0,-0.3628923539537355,0.051005058230270385,0.051005058230270385,1.0,-0.3628923539537355,0.0
2021-09-01,SBUX,Consumer,0.0038577416541039,-0.33927377922110236,0.02908881261255734,0.02908881261255734,1.0,-0.33927377922110236,0.0025771859401963835
2021-09-01,SHW,Materials,0.0,-0.24315973279878897,0.027680276838329368,0.040365681369171486,1.4582831524747042,-0.3545957417007247,0.0
2021-09-01,SLB,Energy,1.929952507262882e-18,-0.3739749136914616,0.05431238014496044,0.052169645073943983,0.9605479438518904,-0.3592208343985216,2.041494137848567e-18
2021-09-01,SO,Utilities,0.0,-0.06192092980007237,0.02483646732980802,0.02483646732980802,1.0,-0.06192092980007237,0.0
2021-09-01,T,Comm,0.1634006549072116,-0.5635152817672708,0.024583906706921274,0.03439117769454701,1.3989305322601404,-0.7883187330594111,0.18595200666557007
2021-09-01,TMUS,Comm,0.0,-0.3704121290595049,0.03439117769454701,0.03439117769454701,1.0,-0.3704121290595049,0.0
2021-09-01,TTWO,Comm,0.0565632675072167,-0.2258502740993363,0.04828827755874939,0.03439117769454701,0.7122055172232096,-0.16085181127992146,0.041784328141360995
2021-09-01,UPS,Industrials,0.0,-0.40375585140505843,0.03745382987594105,0.03745382987594105,1.0,-0.40375585140505843,0.0
2021-09-01,USB,Financials,0.0,-0.2583129533612739,0.03982031104287112,0.03471013849440589,0.8716691955780169,-0.22516344426380344,0.0
2021-09-01,V,Financials,3.803103182950879e-18,-0.5435219549816315,0.03290179660836397,0.03471013849440589,1.0549617976053693,-0.5733948986654066,3.928023190671588e-18
2021-09-01,WFC,Financials,0.0,0.028856747467067425,0.045495445068671245,0.03471013849440589,0.7629365630342574,0.022015867732871935,0.0
2021-09-01,WMT,Consumer,0.1228780745823636,-1.1225333720437423,0.02526172168225578,0.02908881261255734,1.1514976286430139,-1.2925945159810153,0.14052218488395107
2021-09-01,XOM,Energy,0.0,-0.3481087629209227,0.03733100245033399,0.052169645073943983,1.3974884586437684,-0.4864779785347492,0.0
2021-10-01,ABBV,Healthcare,1.2776178409104753e-18,-0.4488992314044532,0.031247697199583774,0.031247697199583774,1.0,-0.4488992314044532,1.46083863347746e-18
2021-10-01,ABT,Healthcare,0.0331635596095104,-0.2614258121987678,0.03195910926824947,0.031247697199583774,0.9777399281471069,-0.2556064548350223,0.0328607729717466
2021-10-01,ADBE,Tech,0.0,0.8168005365386979,0.03856243835254429,0.04997145440442546,1.295858263618551,1.0584577250017377,-0.0
2021-10-01,AEP,Utilities,0.0533806679921224,-0.08381500161779619,0.02399333691268757,0.024417792492095677,1.0176905605482354,-0.08529773597876626,0.046845004998940884
2021-10-01,AMD,Tech,0.0197181704768511,0.26625396906787446,0.05091666485225503,0.04997145440442546,0.981436128022676,0.2613112644726441,0.016889760052568262
2021-10-01,AMGN,Healthcare,1.0967874776987833e-18,-0.14660685817857083,0.03610276804132722,0.031247697199583774,0.8655208144653674,-0.12689128729692525,9.753659726662538e-19
2021-10-01,AMT,RealEstate,2.2851032443059633e-18,0.02312478189196251,0.026497163695232036,0.02731196135818287,1.0307503728445264,0.02383587755708871,1.71212836674991e-18
2021-10-01,BA,Industrials,1.4595695527410216e-18,0.0,0.04491709298465101,0.03682000395482455,0.8197325674528094,0.0,1.0769449324344627e-18
2021-10-01,CAT,Industrials,0.0,-0.16634791807476582,0.03682000395482455,0.03682000395482455,1.0,-0.16634791807476582,0.0
2021-10-01,CCI,RealEstate,0.0905593837421352,-0.3163576059346382,0.027997497637228277,0.02731196135818287,0.9755143731797713,-0.30861139165398166,0.09096028432165958
2021-10-01,CMCSA,Comm,0.0,-1.0570128021402048,0.03678279265005881,0.03678279265005881,1.0,-1.0570128021402048,0.0
2021-10-01,COP,Energy,0.0,-0.11734460679405258,0.049495338446093565,0.049495338446093565,1.0,-0.11734460679405258,0.0
2021-10-01,CVX,Energy,3.4262668411393858e-18,-0.3588141819599754,0.03601802519969539,0.049495338446093565,1.3741824592457712,-0.4930761549780186,5.01632860838556e-18
2021-10-01,D,Utilities,3.0552513086645377e-18,-0.27095149661705403,0.025207972664852932,0.024417792492095677,0.9686535611862596,-0.26245813210685615,3.1188487318531847e-18
2021-10-01,DD,Materials,0.0007621999346442,0.1222026390837471,0.03729100036869682,0.03890488735265244,1.043278189589957,0.12749134806640658,0.0007621999346441996
2021-10-01,DIS,Consumer,0.0074657387815712,-0.6719189157526394,0.03294547647627522,0.029789813313724125,0.9042155858688654,-0.6075595560636456,0.045085538559501176
2021-10-01,DOW,Materials,0.0,-0.11285948474591634,0.03890488735265244,0.03890488735265244,1.0,-0.11285948474591634,0.0
2021-10-01,DUK,Utilities,0.0449657979755483,-0.3717207266603529,0.021794215426737342,0.024417792492095677,1.1203795141962167,-0.4164682871523908,0.05150146096872981
2021-10-01,EA,Comm,0.0459771286451421,-0.9856785976450088,0.03897156817451965,0.03678279265005881,0.9438366063521174,-0.9303195425551792,0.14794560465414291
2021-10-01,GE,Industrials,1.054918174148737e-18,-0.7541031479418575,0.03985671207104031,0.03682000395482455,0.9238093671449077,-0.6966475518621501,1.3206237734196841e-18
2021-10-01,GILD,Healthcare,0.0057433171866668,-0.08577672673678222,0.021235280720916398,0.031247697199583774,1.4714991344006727,-0.12622037914489806,0.005104453823601359
2021-10-01,GS,Financials,0.044078381282969,0.250528436648848,0.02834704166652642,0.03295980995615014,1.1627248565789743,0.29129564057148644,0.044078381282969
2021-10-01,INTC,Tech,0.0021035486324032,-1.0219551557325521,0.04997145440442546,0.04997145440442546,1.0,-1.0219551557325521,0.004931959056686038
2021-10-01,KO,Consumer,0.0,-0.3004573129338292,0.023136435558066052,0.029789813313724125,1.2875714255534279,-0.38686025073216285,0.0
2021-10-01,MMM,Industrials,0.0832165519205781,-0.26631481225647735,0.02759940620981988,0.03682000395482455,1.3340868160317152,-0.3552870799453279,0.08321655192057809
2021-10-01,MRK,Healthcare,0.1466168178671409,-0.21064617470112643,0.023907971044088108,0.031247697199583774,1.3069991235124325,-0.27531436570561896,0.1475584678679701
2021-10-01,MS,Financials,1.7053392788869678e-18,0.6032406469206577,0.03295980995615014,0.03295980995615014,1.0,0.6032406469206577,9.547130620412592e-19
2021-10-01,NEE,Utilities,4.8556371072148824e-18,0.5789857908761592,0.03416154154865395,0.024417792492095677,0.7147743159458738,0.41384417261588746,2.301387220274093e-18
2021-10-01,NEM,Materials,0.0,-0.2171057360985061,0.04076262943439087,0.03890488735265244,0.9544253619671778,-0.20721122076096726,0.0
2021-10-01,NKE,Consumer,1.3572200520032653e-18,-0.9439767905884032,0.03389574684171966,0.029789813313724125,0.878865819149267,-0.829628935318373,9.32847576159063e-18
2021-10-01,NUE,Materials,6.88948741125297e-19,-0.352831070828977,0.04725790401940222,0.03890488735265244,0.8232461460135777,-0.29046681925379897,1.0189761312034959e-18
2021-10-01,NVDA,Tech,0.0,0.9005956852020938,0.05358663801724909,0.04997145440442546,0.9325357263193124,0.8398376514199734,0.0
2021-10-01,O,RealEstate,0.0,-0.2596392418747674,0.02731196135818287,0.02731196135818287,1.0,-0.2596392418747674,0.0
2021-10-01,OXY,Energy,0.0024559892759712,-0.10647125157769959,0.06936571907654267,0.049495338446093565,0.7135417769039081,-0.07597168603993479,0.0025912549501860187
2021-10-01,PLD,RealEstate,0.0,-0.08311381393763136,0.028584208671311395,0.02731196135818287,0.9554912529586513,-0.07941452221743961,0.0
2021-10-01,PSA,RealEstate,0.0940716428756393,-0.2885435048048058,0.02650828745578633,0.02731196135818287,1.0303178356480782,-0.29729151936079834,0.09367074229611493
2021-10-01,QCOM,Tech,5.225193298008259e-19,0.08973938231450328,0.047541440914120985,0.04997145440442546,1.051113585191792,0.09432628387749444,5.487436548705454e-19
2021-10-01,SBUX,Consumer,0.0205464268756992,-0.4402268244608339,0.029789813313724125,0.029789813313724125,1.0,-0.4402268244608339,0.11116411180687592
2021-10-01,SHW,Materials,0.0,0.22966204794467604,0.026657206457717852,0.03890488735265244,1.459451027412087,0.33518051183042147,0.0
2021-10-01,SLB,Energy,0.0020334855534672,0.04842810308618304,0.0499040566051207,0.049495338446093565,0.9918099211400543,0.04803147310286962,0.0018982198792523795
2021-10-01,SO,Utilities,0.0,-0.35977627020233094,0.024417792492095677,0.024417792492095677,1.0,-0.35977627020233094,0.0
2021-10-01,T,Comm,0.1343945134105355,0.9343386588247693,0.024108310602812617,0.03678279265005881,1.5257308260234341,1.4255492937143428,0.0
2021-10-01,TMUS,Comm,0.0,-0.3452155623584616,0.03302501641759455,0.03678279265005881,1.1137857491105516,-0.3844961737260395,0.0
2021-10-01,TTWO,Comm,0.0405091932522972,-0.10409507268500029,0.047818240604883336,0.03678279265005881,0.7692209538613272,-0.08007211110302011,0.07293523065383188
2021-10-01,UPS,Industrials,1.681982112536074e-18,1.7518341373842408,0.035775742410610115,0.03682000395482455,1.0291890950082627,1.8029685904590673,0.0
2021-10-01,USB,Financials,1.674667928166507e-19,-0.2914578920127927,0.03752783448750527,0.03295980995615014,0.8782763622325175,-0.2559805771409535,2.967881265234657e-19
2021-10-01,V,Financials,3.7288150414595364e-18,-0.4940114135460235,0.0316177694293497,0.03295980995615014,1.042445768661804,-0.5149801077216889,7.970997409610882e-18
2021-10-01,WFC,Financials,0.0,0.0677034429728974,0.045931615642870696,0.03295980995615014,0.7175843804933958,0.04858293318297653,0.0
2021-10-01,WMT,Consumer,0.1282374847091067,0.9066581152218411,0.02331664579025466,0.029789813313724125,1.2776200136888884,1.1583645535808704,0.0
2021-10-01,XOM,Energy,0.0,1.8896478325281785,0.037081576291575456,0.049495338446093565,1.334768998407934,2.5222433447673605,-0.0
2021-11-01,ABBV,Healthcare,0.0162851338282283,0.7304188877984429,0.02968643126919842,0.02968643126919842,1.0,0.7304188877984429,0.004956086998247751
2021-11-01,ABT,Healthcare,0.0559663332148798,-1.9110499817185358,0.030964618919415838,0.02968643126919842,0.9587210275849398,-1.8321638022393751,0.17893831785147002
2021-11-01,ADBE,Tech,5.337954102600731e-19,-2.740918190382834,0.036733636932385176,0.05065580267295118,1.379003194434361,-3.7797349402211764,3.0266746181014762e-18
2021-11-01,AEP,Utilities,0.047078903685746,-0.2219552421103188,0.023492056351697616,0.023504971704906216,1.0005497753374692,-0.2220772676284531,0.04519058690473794
2021-11-01,AMD,Tech,0.0352758178357633,0.15768573221946924,0.05065580267295118,0.05065580267295118,1.0,0.15768573221946924,0.03524831284415414
2021-11-01,AMGN,Healthcare,0.0,-0.17105175449187207,0.030420363686149983,0.02968643126919842,0.9758736475170507,-0.16692489957017426,0.0
2021-11-01,AMT,RealEstate,8.784699319651517e-19,-0.33350730514332905,0.025853390605648542,0.026619090571271344,1.0296170037153853,-0.3433847922388672,1.0634819789632364e-18
2021-11-01,BA,Industrials,1.0584679147276001e-18,0.0,0.040743410862598264,0.03398490253260099,0.8341202126451944,0.0,8.917854822543915e-19
2021-11-01,CAT,Industrials,0.0,0.8392356599420717,0.03398490253260099,0.03398490253260099,1.0,0.8392356599420717,0.0
2021-11-01,CCI,RealEstate,0.0556984390843728,-0.04595088024710845,0.026048014172142555,0.026619090571271344,1.021923989880946,-0.04695830688066662,0.05255030220227605
2021-11-01,CMCSA,Comm,8.306539372819416e-18,-0.20032367339378926,0.038853140639568955,0.038853140639568955,1.0,-0.20032367339378926,7.62283463998039e-18
2021-11-01,COP,Energy,0.0006010084101103,2.660167619306521,0.043484727530303156,0.043484727530303156,1.0,2.660167619306521,0.0
2021-11-01,CVX,Energy,0.0,0.9940647774321878,0.03526641873084347,0.043484727530303156,1.2330349691070865,1.2257166321315405,-0.0
2021-11-01,D,Utilities,0.0,-0.2920463166079284,0.024121866719224047,0.023504971704906216,0.9744259007191101,-0.284577495112379,0.0
2021-11-01,DD,Materials,0.0,0.12412081508368696,0.038283661535746624,0.039971862759684076,1.044097172428534,0.12959419206840248,0.0
2021-11-01,DIS,Consumer,6.857140899820936e-19,-2.891385580301654,0.031366648107409315,0.031366648107409315,1.0,-2.891385580301654,1.5169634298603714e-18
2021-11-01,DOW,Materials,0.0,-0.030721934230769164,0.040323896587092574,0.039971862759684076,0.9912698459919873,-0.030453727013510512,0.0
2021-11-01,DUK,Utilities,0.0542487321551784,-0.289377355867886,0.02142579963138264,0.023504971704906216,1.0970405823490568,-0.3174587029999359,0.056137048936186464
2021-11-01,EA,Comm,0.0527071829206578,0.5422839579436609,0.040830942718381835,0.038853140639568955,0.9515611948405372,0.5160163709637257,0.019502867749937775
2021-11-01,GE,Industrials,0.0,0.9225822120503311,0.038698371170940375,0.03398490253260099,0.8781998183458726,0.810211531031734,0.0
2021-11-01,GILD,Healthcare,0.044344137403872,0.6667341519925488,0.022608881372038057,0.02968643126919842,1.3130429047194547,0.8754505476079587,0.006234995758668009
2021-11-01,GS,Financials,0.0631379646669277,0.5950060325654615,0.027407021257097656,0.03370333451569456,1.2297335854025484,0.7316989017628704,0.06313796466692768
2021-11-01,INTC,Tech,6.800222258137198e-05,-0.1841140620616801,0.050706525881253434,0.05065580267295118,0.998999671000513,-0.18392988742618646,9.550721419053183e-05
2021-11-01,KO,Consumer,0.0629812995493953,-0.2567618665794324,0.02132912611184331,0.031366648107409315,1.470601652544617,-0.37759442530215376,0.04932428139617537
2021-11-01,MMM,Industrials,0.0641765739866207,-0.1700481424370958,0.026626255429400874,0.03398490253260099,1.2763680804727295,-0.21704402115038926,0.06580600351219307
2021-11-01,MRK,Healthcare,0.0735337961614057,0.8087627776423356,0.02318955799384131,0.02968643126919842,1.2801637390881944,1.0353487814619662,0.0
2021-11-01,MS,Financials,0.0,-0.260100183304888,0.03215084817273849,0.03370333451569456,1.0482875703500867,-0.27265978920429323,0.0
2021-11-01,NEE,Utilities,0.0,-0.26526710223947314,0.03459480522025143,0.023504971704906216,0.6794364516654847,-0.18023213868917298,0.0
2021-11-01,NEM,Materials,0.0011231385252618,-0.0539015440824548,0.039971862759684076,0.039971862759684076,1.0,-0.0539015440824548,0.0011231385252617996
2021-11-01,NKE,Consumer,3.2526950940651242e-18,0.8719389585961579,0.031971446832455674,0.031366648107409315,0.9810831606021533,0.8554446293516687,2.6730393911031843e-19
2021-11-01,NUE,Materials,1.6841263548190708e-18,-0.34166537632788563,0.046663614438676095,0.039971862759684076,0.8565959418384507,-0.2926691748291739,2.0656751454780176e-18
2021-11-01,NVDA,Tech,1.2444481442642238e-18,-0.41941953524761816,0.05273737516902892,0.05065580267295118,0.9605294634136402,-0.402864821136593,2.0709981701765926e-18
2021-11-01,O,RealEstate,1.3170985485635726e-18,0.4143449276245773,0.026619090571271344,0.026619090571271344,1.0,0.4143449276245773,6.95125125580016e-19
2021-11-01,OXY,Energy,0.0042528953305488,2.888955815410473,0.06954801345303573,0.043484727530303156,0.6252475861106724,1.8063126499657878,0.0
2021-11-01,PLD,RealEstate,0.0,-0.17907359353711166,0.02803566227068318,0.026619090571271344,0.9494725080600953,-0.1700254539830155,0.0
2021-11-01,PSA,RealEstate,0.1023682461160555,-0.14426839366984176,0.026704947450879965,0.026619090571271344,0.9967849822671794,-0.14380456822590768,0.10551638299815223
2021-11-01,QCOM,Tech,1.6077076598283941e-18,-0.18878862913665512,0.04679184438586366,0.05065580267295118,1.082577601669723,-0.2043783413532749,2.2969794182535135e-18
2021-11-01,SBUX,Consumer,0.0131774755629534,0.2577470480160443,0.03217469158151617,0.031366648107409315,0.9748857429741126,0.25127392240450563,0.00560896786150264
2021-11-01,SHW,Materials,0.0,-0.037346958218960585,0.02633323551693698,0.039971862759684076,1.5179244773766984,-0.05668986203612514,0.0
2021-11-01,SLB,Energy,0.0,-0.1882225566296729,0.04544553129321776,0.043484727530303156,0.9568537608183441,-0.18010146118194625,0.0
2021-11-01,SO,Utilities,0.0,-0.3280250898542709,0.023504971704906216,0.023504971704906216,1.0,-0.3280250898542709,0.0
2021-11-01,T,Comm,0.1107837791586617,-0.5368597357451856,0.025398023147387476,0.038853140639568955,1.5297702665321617,-0.8212720610412986,0.15425846336604282
2021-11-01,TMUS,Comm,0.0007924448792135,-0.2701106471366287,0.033633713462309214,0.038853140639568955,1.1551843861400781,-0.31202760210242564,0.0007948954926386097
2021-11-01,TTWO,Comm,0.0269095664005026,0.23373477842119558,0.047460703129725355,0.038853140639568955,0.8186381169569029,0.1913441988740665,0.016636746750416386
2021-11-01,UPS,Industrials,0.0072805427721,0.0717406293690125,0.03096836351302716,0.03398490253260099,1.0974071173733442,0.07872867727439749,0.005651113246527634
2021-11-01,USB,Financials,8.03633220649375e-19,-0.3356151347785577,0.03607214886762673,0.03370333451569456,0.934331210468637,-0.31357569512924455,3.934508928138892e-18
2021-11-01,V,Financials,1.9123579502758808e-18,0.17662680033977368,0.03370333451569456,0.03370333451569456,1.0,0.17662680033977368,5.868720980868578e-18
2021-11-01,WFC,Financials,0.0,2.150854304915646,0.04239617693900814,0.03370333451569456,0.7949616439279594,1.7098466740852705,-0.0
2021-11-01,WMT,Consumer,0.1072085861289623,-0.8075254334499923,0.022875223263471835,0.031366648107409315,1.3712062062142563,-1.1072838860224867,0.12843411198363294
2021-11-01,XOM,Energy,4.602219424222223e-19,0.6264019003046297,0.03586026091868894,0.043484727530303156,1.2126160383746858,0.759584990777775,0.004853903740659101
2021-12-01,ABBV,Healthcare,0.0315496415369122,-0.4177978812031178,0.029743407919862845,0.029743407919862845,1.0,-0.4177978812031178,0.07333195541870485
2021-12-01,ABT,Healthcare,0.0770329854479042,0.9776731839145589,0.029515025754586668,0.029743407919862845,1.0077378270706976,0.9852382499433481,0.00186422827487
2021-12-01,ADBE,Tech,0.0,-2.985029666235976,0.03406473047319265,0.048907885874589704,1.435733827780552,-4.285708068743482,0.0
2021-12-01,AEP,Utilities,0.053564831393149,-0.26716811049088046,0.022365395028170032,0.02350335524775838,1.0508803988552424,-0.28076173051405795,0.050578362358539596
2021-12-01,AMD,Tech,0.0259552946352252,0.14176097776713287,0.05058294499263835,0.048907885874589704,0.9668849032358153,0.13706654927098882,0.028553465767143515
2021-12-01,AMGN,Healthcare,3.971861133923717e-18,-0.056775516774371856,0.030606844605440317,0.029743407919862845,0.971789424989468,-0.05517384679964672,6.870725343437121e-18
2021-12-01,AMT,RealEstate,0.0,-0.4672588418236457,0.026962492898914725,0.02597347460909751,0.9633187371240058,-0.45011919741558,0.0
2021-12-01,BA,Industrials,0.0,0.0,0.04420664497977817,0.03136736454623994,0.7095622063286771,0.0,0.0
2021-12-01,CAT,Industrials,2.091497546022317e-18,-0.27551960063669517,0.03136736454623994,0.03136736454623994,1.0,-0.27551960063669517,2.2330981023556464e-18
2021-12-01,CCI,RealEstate,0.0013248081082059,-0.3271011748519073,0.026098177808707285,0.02597347460909751,0.9952217660357816,-0.3255382089084942,0.0013721388926119108
2021-12-01,CMCSA,Comm,0.0,2.177713935861777,0.03892242642779738,0.03892242642779738,1.0,2.177713935861777,-0.0
2021-12-01,COP,Energy,0.0122155874040574,-0.28720243705187365,0.04195697578764656,0.04195697578764656,1.0,-0.28720243705187365,0.008236711526613844
2021-12-01,CVX,Energy,0.0132296264430161,-1.1588652720940795,0.03278326706317322,0.04195697578764656,1.27982899650592,-1.4831493782697256,0.01720850232045966
2021-12-01,D,Utilities,0.0,-0.2648022629708582,0.02500693665502834,0.02350335524775838,0.9398734268010542,-0.2488806103230944,0.0
2021-12-01,DD,Materials,9.09874975162338e-18,-0.12706047047386543,0.03928782298446765,0.03846628796877245,0.9790893220013746,-0.12440354988943257,1.337309141413904e-17
2021-12-01,DIS,Consumer,0.0048965036517954,1.0851340708208541,0.034485772774703924,0.03326440571980484,0.9645834511849772,1.046702367030783,0.0
2021-12-01,DOW,Materials,0.0,0.0594682866015307,0.03846628796877245,0.03846628796877245,1.0,0.0594682866015307,0.0
2021-12-01,DUK,Utilities,0.0666040435577712,-0.37647473492296735,0.02117901864911245,0.02350335524775838,1.1097471340459553,-0.41779175812147373,0.06961931126976345
2021-12-01,EA,Comm,0.0680119832319313,-0.07866852778773871,0.03922327869942192,0.03892242642779738,0.9923297520859984,-0.07806512067657723,0.05141631067653513
2021-12-01,GE,Industrials,7.493847481346346e-19,-0.24440151457581188,0.04012072616787554,0.03136736454623994,0.7818244469202958,-0.19107907895971676,7.471516377008718e-19
2021-12-01,GILD,Healthcare,0.0393942195809565,-0.2002073116291235,0.02315712049266331,0.029743407919862845,1.2844173751778083,-0.25714974969408433,0.08119027793190794
2021-12-01,GS,Financials,0.0517651396651778,0.09730450682101555,0.027959598083681654,0.036092417953234805,1.2908775671671686,0.12560820503951373,0.0517651396651778
2021-12-01,INTC,Tech,0.0064063797599488,0.552617773621663,0.05064018042312719,0.048907885874589704,0.9657920936682454,0.5337138765843503,0.0038082086280304818
2021-12-01,KO,Consumer,0.0331469277587641,-0.34113691692953396,0.023355224660283853,0.03326440571980484,1.4242811278271195,-0.485874872787863,0.01815862112300827
2021-12-01,MMM,Industrials,0.0634694140242604,-0.16279902175225588,0.02637198622036509,0.03136736454623994,1.189419874716046,-0.19363639205646305,0.06341614620737801
